warehouse_source,country,buyer_name,lean_lane,route_band,records,median_value,avg_priority
France,France,Conseil départemental Meurthe et Moselle,OTHER / OPEN WORLD,OPEN_PUBLIC,195,290268.4,47.352
France,France,Département du Finistère,OTHER / OPEN WORLD,OPEN_PUBLIC,195,500000.0,46.60523076923077
TED,NOR,Sykehusbygg HF,OTHER / OPEN WORLD,UNKNOWN,195,4080454.5,44.401435897435896
TenderNed,Netherlands,Provincie Limburg,OTHER / OPEN WORLD,UNKNOWN,195,325810.0,44.15169230769231
Belgium,BE,AG Digipolis Antwerpen,OTHER / OPEN WORLD,UNKNOWN,195,,41.39692307692307
Quebec,Canada - Quebec,Centre de services scolaire de la Rivière-du-Nord,OTHER / OPEN WORLD,OPEN_PUBLIC,194,100668.5,54.31556701030928
TED,ITA,RAI - Radiotelevisione Italiana S.p.A.,OTHER / OPEN WORLD,UNKNOWN,194,978900.74,54.09835051546392
TED,SWE,Linköpings kommun,OTHER / OPEN WORLD,UNKNOWN,194,8000000.0,53.59948453608247
TED,HR,Grad Zagreb,OTHER / OPEN WORLD,UNKNOWN,194,400000.0,53.21628865979381
TED,ESP,"Dirección General de la Mutual Midat Cyclops, Mutua Colaboradora con la Seguridad Social, nº 1",OTHER / OPEN WORLD,UNKNOWN,194,297741.31,53.05762886597938
TED,NO,SYKEHUSINNKJØP HF,OTHER / OPEN WORLD,UNKNOWN,194,10500000.0,52.28020618556701
TED,ESP,Junta de Gobierno del Ayuntamiento de Málaga,OTHER / OPEN WORLD,UNKNOWN,194,358660.42500000005,52.252680412371134
United Kingdom,United Kingdom,Leeds Teaching Hospitals NHS Trust,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,194,24079.43,46.38505154639175
TenderNed,Netherlands,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,OTHER / OPEN WORLD,UNKNOWN,194,1700000.0,45.41525773195876
TED,ROU,DISTRIBUȚIE ENERGIE ELECTRICĂ ROMANIA S.A.,OTHER / OPEN WORLD,UNKNOWN,193,3371339.0,55.244455958549224
TED,ESP,Administración de Infraestructuras Ferroviarias,OTHER / OPEN WORLD,UNKNOWN,193,2000000.0,51.19979274611399
TED,PRT,Município de Sintra,OTHER / OPEN WORLD,UNKNOWN,193,300000.0,49.90020725388601
Germany,Germany,Die Autobahn GmbH des Bundes - NL Nordwest,OTHER / OPEN WORLD,OPEN_PUBLIC,193,568009.0800000001,48.96362694300518
France,France,Union des Groupements d'Achats Publics,OTHER / OPEN WORLD,OPEN_PUBLIC,193,8000000.0,47.9139896373057
TED,LTU,LITGRID AB,OTHER / OPEN WORLD,UNKNOWN,193,221533.5,47.857720207253884
TED,LVA,Akciju sabiedrība “Latvenergo”,OTHER / OPEN WORLD,UNKNOWN,193,970193.8,46.57046632124352
TED,ESP,Ayuntamiento de Granada,OTHER / OPEN WORLD,UNKNOWN,193,73322.31,46.48455958549223
TED,CZ,"Česká pošta, s.p.",OTHER / OPEN WORLD,UNKNOWN,192,2641600.0,54.443645833333335
Quebec,Canada - Quebec,Ville de Rouyn-Noranda / Service des acquisitions,OTHER / OPEN WORLD,OPEN_PUBLIC,192,236408.15,54.13427083333333
France,France,Metz Métropole,OTHER / OPEN WORLD,OPEN_PUBLIC,192,775000.0,48.0978125
France,France,Voies navigables de France,OTHER / OPEN WORLD,OPEN_PUBLIC,192,425335.0,47.48625
France,France,Département des Alpes de Haute Provence,OTHER / OPEN WORLD,OPEN_PUBLIC,192,299700.0,44.4415625
Quebec,Canada - Quebec,Ville de Montréal - Arrondissement de Villeray—Saint-Michel—Parc-Extension,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,191,65305.8,55.44607329842932
Quebec,Canada - Quebec,Centre de services scolaire Marie-Victorin,OTHER / OPEN WORLD,OPEN_PUBLIC,191,359925.0,54.200523560209426
TED,ESP,Presidencia de la Autoridad Portuaria de Baleares,OTHER / OPEN WORLD,UNKNOWN,191,362957.82,53.01130890052356
TED,DNK,Aarhus Universitet,OTHER / OPEN WORLD,UNKNOWN,191,1912180.1099999999,52.74764397905759
TED,BGR,Министерство на отбраната,OTHER / OPEN WORLD,UNKNOWN,191,516666.67,52.6855497382199
Quebec,Canada - Quebec,Centre de services scolaire de Laval.,OTHER / OPEN WORLD,OPEN_PUBLIC,191,287765.5,52.53717277486911
TED,SWE,Region Kalmar Län,OTHER / OPEN WORLD,UNKNOWN,191,8463600.0,51.17801047120419
TED,POL,Samodzielny Publiczny Zakład Opieki Zdrowotnej - Szpital Uniwersytecki nr 2 im. dr Jana Biziela w Bydgoszczy,OTHER / OPEN WORLD,UNKNOWN,191,186844.45,48.29696335078534
France,France,Département de la Savoie,OTHER / OPEN WORLD,OPEN_PUBLIC,191,392294.7,47.00816753926701
TED,ESP,HOSPITAL UNIVERSITARIO DE GETAFE,OTHER / OPEN WORLD,UNKNOWN,191,65184.485,45.052879581151835
France,France,Ville de Nîmes (30),OTHER / OPEN WORLD,OPEN_PUBLIC,191,119342.5,44.377277486911
Germany,Germany,BayernGrund Grundstücksbeschaffungs- und -erschließungs-GmbH,OTHER / OPEN WORLD,OPEN_PUBLIC,190,187770.5,53.60621052631579
Germany,Germany,"Bundesrepublik Deutschland, vertreten durch das Bundesministerium des Innern und für Heimat, vertreten durch das Beschaffungsamt des BMI",OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,190,159391.33500000002,53.050105263157896
TED,POL,Centrum Onkologii im. Franciszka Łukaszczyka w Bydgoszczy,OTHER / OPEN WORLD,UNKNOWN,190,2151720.0,52.26252631578947
United Kingdom,United Kingdom,Sellafield Limited,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,190,116795.0,50.59294736842105
Germany,Germany,Landratsamt Bautzen,OTHER / OPEN WORLD,OPEN_PUBLIC,190,188818.0,47.99421052631579
TED,AUT,.,OTHER / OPEN WORLD,UNKNOWN,190,703610.0,44.03505263157895
Belgium,BE,Mechelen,OTHER / OPEN WORLD,UNKNOWN,190,,41.346736842105265
Quebec,Canada - Quebec,Université du Québec à Trois-Rivières,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,189,40489.89,55.14476190476191
TED,CZE,"Lesy České republiky, s.p.",OTHER / OPEN WORLD,UNKNOWN,189,2290617.5,54.76148148148148
Quebec,Canada - Quebec,Cégep Édouard-Montpetit,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,189,36400.0,54.42095238095238
Ireland,Ireland,Irish Defence Forces,OTHER / OPEN WORLD,OPEN_PUBLIC,189,290000.0,54.187407407407406
Germany,Germany,"Stadt Halle (Saale), Fachbereich Recht, Team Vergabe Bauleistungen/Bauplanungen",OTHER / OPEN WORLD,OPEN_PUBLIC,189,175185.37,52.01269841269841
Germany,Germany,Staatliches Bauamt Würzburg,OTHER / OPEN WORLD,OPEN_PUBLIC,189,379431.38,49.40507936507937
TED,POL,Narodowe Centrum Krwi,OTHER / OPEN WORLD,UNKNOWN,189,307525.065,48.278201058201056
TED,NOR,AVINOR AS,OTHER / OPEN WORLD,UNKNOWN,189,54500000.0,47.05767195767196
TED,LTU,Lietuvos sveikatos mokslų universitetas (PV),OTHER / OPEN WORLD,UNKNOWN,189,16346.0,43.696296296296296
Quebec,Canada - Quebec,Ville de Montréal / SIRR - Service des infrastructures du réseau routier,OTHER / OPEN WORLD,OPEN_PUBLIC,188,5646762.470000001,55.74904255319149
TED,POL,Szpital Grochowski im. dr med. Rafała Masztaka spółka z ograniczoną odpowiedzialnością,OTHER / OPEN WORLD,UNKNOWN,188,189000.0,53.58244680851064
United Kingdom,United Kingdom,Derry City and Strabane District Council,OTHER / OPEN WORLD,OPEN_PUBLIC,188,95730.0,52.43053191489361
Germany,Germany,Stiftung Preußische Schlösser und Gärten Berlin-Brandenburg,OTHER / OPEN WORLD,OPEN_PUBLIC,188,139238.04,52.15127659574468
TED,POL,Samodzielny Publiczny Zakład Opieki Zdrowotnej Uniwersytecki Szpital Kliniczny Nr 1 im. Norberta Barlickiego Uniwersytetu Medycznego w Łodzi,OTHER / OPEN WORLD,UNKNOWN,188,155266.685,51.00627659574468
France,France,GIP RESAH,OTHER / OPEN WORLD,OPEN_PUBLIC,188,10000000.0,45.77606382978723
TenderNed,Netherlands,Universitair Medisch Centrum Utrecht,OTHER / OPEN WORLD,UNKNOWN,188,800000.0,42.47191489361702
Belgium,BE,l'Association Intercommunale pour le Démergement et l'Epuration,OTHER / OPEN WORLD,UNKNOWN,188,,40.51648936170213
TED,DNK,Københavns Kommune,OTHER / OPEN WORLD,UNKNOWN,187,82388.25,50.6151871657754
TED,BGR,ОБЩИНА СИЛИСТРА,OTHER / OPEN WORLD,UNKNOWN,187,83244.51999999999,50.13026737967915
United Kingdom,United Kingdom,Kent County Council,OTHER / OPEN WORLD,UNKNOWN,187,103516.04000000001,49.30374331550802
TED,FIN,Etelä-Pohjanmaan hyvinvointialue,OTHER / OPEN WORLD,UNKNOWN,187,937000.0,45.68791443850267
TED,LTU,Priešgaisrinės apsaugos ir gelbėjimo departamentas prie Vidaus reikalų ministerijos,OTHER / OPEN WORLD,UNKNOWN,187,24560.0,44.7868449197861
TED,LTU,VšĮ Klaipėdos universiteto ligoninė (Perkančioji organizacija),OTHER / OPEN WORLD,UNKNOWN,187,32400.0,44.043208556149736
TenderNed,Netherlands,Rijksinstituut voor Volksgezondheid en Milieu (RIVM),OTHER / OPEN WORLD,UNKNOWN,187,399688.4,43.595401069518715
France,France,Hôpitaux Civils de Colmar (68),OTHER / OPEN WORLD,OPEN_PUBLIC,187,440000.0,43.406417112299465
Quebec,Canada - Quebec,Sûreté du Québec,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,186,58313.9,56.43451612903226
Ireland,Ireland,Cork County Council,OTHER / OPEN WORLD,OPEN_PUBLIC,186,193725.0,52.649139784946236
TED,CHE,Fachstelle Beschaffungswesen Stadt Bern,OTHER / OPEN WORLD,UNKNOWN,186,651517.35,51.36032258064516
Belgium,BE,AZ DELTA,OTHER / OPEN WORLD,UNKNOWN,186,,41.06483870967742
Belgium,BE,Direction générale des Infrastructures et du Développement Durable,OTHER / OPEN WORLD,UNKNOWN,186,,40.351612903225806
Quebec,Canada - Quebec,CENTRE INTÉGRÉ DE SERVICE SANTÉ ET SOCIAUX DU BAS-ST-LAURENT,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,185,65000.0,56.43545945945946
TED,CZE,Česká zemědělská univerzita v Praze,OTHER / OPEN WORLD,UNKNOWN,185,2700000.0,55.9107027027027
TED,POL,Uniwersytet Jagielloński,OTHER / OPEN WORLD,UNKNOWN,185,779998.37,51.41827027027027
TED,POL,Wojewódzki Szpital Specjalistyczny w Olsztynie,OTHER / OPEN WORLD,UNKNOWN,185,675775.2,50.07416216216216
TED,FIN,Rajavartiolaitos,OTHER / OPEN WORLD,UNKNOWN,185,2680.0,44.759567567567565
Germany,Germany,Freistaat Bayern vertreten durch das Bayerische Landesamt für Steuern - Zentrale Vergabestelle -,OTHER / OPEN WORLD,OPEN_PUBLIC,185,0.0,44.18562162162162
Quebec,Canada - Quebec,Ville de Montréal - Arrondissement CDN-NDG - SDF590204,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,184,60000.0,55.82695652173913
TED,CZE,"Letiště Praha, a. s.",OTHER / OPEN WORLD,UNKNOWN,184,25157684.5,55.04902173913043
TED,EST,Riigi Kinnisvara Aktsiaselts,OTHER / OPEN WORLD,UNKNOWN,184,592829.115,51.9325
TED,BGR,МЕДИЦИНСКИ УНИВЕРСИТЕТ - ПЛОВДИВ,OTHER / OPEN WORLD,UNKNOWN,184,132156.3525,51.377391304347825
TED,PRT,Ministério da Defesa Nacional - Marinha,OTHER / OPEN WORLD,UNKNOWN,184,355000.0,50.62663043478261
TED,POL,PGE Dystrybucja S.A.,OTHER / OPEN WORLD,UNKNOWN,184,2173000.0,50.16010869565218
TED,POL,POŁUDNIOWY KONCERN WĘGLOWY S.A.,OTHER / OPEN WORLD,UNKNOWN,184,1925345.225,49.08608695652174
France,France,Région Occitanie,OTHER / OPEN WORLD,OPEN_PUBLIC,184,310916.0,48.328804347826086
France,France,Département de la Réunion,OTHER / OPEN WORLD,OPEN_PUBLIC,184,178132.5,47.99554347826087
TED,BGR,ОБЩИНА РУСЕ,OTHER / OPEN WORLD,UNKNOWN,184,33685.68,47.655869565217394
France,France,Département de la Drôme,OTHER / OPEN WORLD,OPEN_PUBLIC,184,333462.225,46.040978260869565
Belgium,BE,AZ Sint-Jan Brugge-Oostende AV,OTHER / OPEN WORLD,UNKNOWN,184,,41.439239130434785
Quebec,Canada - Quebec,Santé Québec Mauricie-et-Centre-du-Québec – Universitaire,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,183,56600.0,54.6055737704918
TED,SWE,Lunds kommun,OTHER / OPEN WORLD,UNKNOWN,183,6200000.0,53.87868852459017
Quebec,Canada - Quebec,"SQI-Direction immobilière Saguenay-Lac-Saint-Jean, Côte-Nord",OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,183,46604.0,53.73770491803279
TED,POL,Świętokrzyskie Centrum Onkologii Samodzielny Publiczny Zakład Opieki Zdrowotnej w Kielcach,OTHER / OPEN WORLD,UNKNOWN,183,638000.0,50.79748633879782
TED,BGR,ОБЩИНА - СТАРА ЗАГОРА,OTHER / OPEN WORLD,UNKNOWN,183,64787.84,49.474754098360656
TenderNed,Netherlands,"Gemeente Apeldoorn, team Inkoop",OTHER / OPEN WORLD,UNKNOWN,183,990000.0,45.46098360655738
United Kingdom,United Kingdom,"Foreign, Commonwealth and Development Office",OTHER / OPEN WORLD,COMPETITIVE_OTHER,183,47897.11,44.8103825136612
France,France,Mairie,OTHER / OPEN WORLD,OPEN_PUBLIC,183,278000.0,44.474754098360656
Belgium,BE,Infrabel Projects North,OTHER / OPEN WORLD,UNKNOWN,183,,40.86229508196721
Belgium,BE,in BW Association Intercommunale,OTHER / OPEN WORLD,UNKNOWN,183,,39.67704918032787
TED,ITA,Banca d'Italia,OTHER / OPEN WORLD,UNKNOWN,182,1213700.0,53.44802197802198
TED,ROU,COMPANIA NATIONALA DE INVESTITII SA,OTHER / OPEN WORLD,UNKNOWN,182,37426879.945,53.378901098901096
TED,CZE,Kraj Vysočina,OTHER / OPEN WORLD,UNKNOWN,182,5802556.0,52.43054945054945
TED,POL,"""PKP Intercity"" S.A.",OTHER / OPEN WORLD,UNKNOWN,182,4804476.0,49.22483516483516
France,France,Département de la Seine-Saint-Denis,OTHER / OPEN WORLD,OPEN_PUBLIC,182,2250000.0,48.035824175824175
TED,NOR,Helse Sør-Øst RHF,OTHER / OPEN WORLD,UNKNOWN,182,113048655.0,47.08076923076923
France,France,Troyes Champagne Metropole,OTHER / OPEN WORLD,OPEN_PUBLIC,182,400000.0,46.41318681318681
Belgium,BE,Seraing,OTHER / OPEN WORLD,UNKNOWN,182,,40.21868131868132
TED,CZE,Fakultní nemocnice Plzeň,OTHER / OPEN WORLD,UNKNOWN,181,8985960.0,56.05602209944752
Quebec,Canada - Quebec,Ville de Saint-Hyacinthe .,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,181,49965.49,54.120883977900554
TED,CZ,"Dopravní podnik hl. m. Prahy, akciová společnost",OTHER / OPEN WORLD,UNKNOWN,181,4975000.0,53.72983425414365
TED,SWE,Region Dalarna,OTHER / OPEN WORLD,UNKNOWN,181,10000000.0,52.785303867403314
TED,POL,Województwo Łódzkie,OTHER / OPEN WORLD,UNKNOWN,181,391618.0,49.3153591160221
France,France,Conseil Départemental d'Ille et Vilaine,OTHER / OPEN WORLD,OPEN_PUBLIC,181,997120.0,48.38961325966851
France,France,Conseil Départemental de Côte d'Or (21),OTHER / OPEN WORLD,OPEN_PUBLIC,181,501879.0,47.7107182320442
Germany,Germany,Die Autobahn GmbH des Bundes - NL Südwest,OTHER / OPEN WORLD,OPEN_PUBLIC,181,220294.0,47.527513812154695
TED,LVA,Valsts aizsardzības militāro objektu un iepirkumu centrs,OTHER / OPEN WORLD,UNKNOWN,181,349894.01,47.07889502762431
France,France,Ville de Bordeaux,OTHER / OPEN WORLD,OPEN_PUBLIC,181,600000.0,46.37944751381215
TED,LVA,Latvijas Republikas Labklājības ministrija,OTHER / OPEN WORLD,UNKNOWN,181,72550.0,45.87546961325967
France,France,Ville de Toulouse,OTHER / OPEN WORLD,OPEN_PUBLIC,181,261750.0,44.569502762430936
Quebec,Canada - Quebec,"Commission des normes, de l'équité, de la santé et de la sécurité du travail",OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,180,62320.0,56.467
TED,SWE,Halmstads kommun,OTHER / OPEN WORLD,UNKNOWN,180,10000000.0,54.02066666666666
TED,HRV,HEP-Operator distribucijskog sustava d.o.o.,OTHER / OPEN WORLD,UNKNOWN,180,350233.775,53.55088888888889
TED,SWE,Västerås stad,OTHER / OPEN WORLD,UNKNOWN,180,10000000.0,53.208555555555556
Germany,Germany,Bau- und Liegenschaftsbetrieb NRW Aachen,OTHER / OPEN WORLD,OPEN_PUBLIC,180,248071.33,52.26477777777778
TED,ESP,SERVICIO MADRILEÑO DE SALUD - HOSPITAL UNIVERSITARIO 12 DE OCTUBRE,OTHER / OPEN WORLD,UNKNOWN,180,218469.0,49.36677777777778
TED,FIN,"Elinkeino-, liikenne- ja ympäristökeskus",OTHER / OPEN WORLD,UNKNOWN,180,1719240.0,48.937444444444445
France,France,Ville du Havre,OTHER / OPEN WORLD,OPEN_PUBLIC,180,116881.85,44.971666666666664
Belgium,BE,Aalst,OTHER / OPEN WORLD,UNKNOWN,180,,41.313
TenderNed,Netherlands,Gemeente Schagen,OTHER / OPEN WORLD,UNKNOWN,180,109.0,40.58
Quebec,Canada - Quebec,Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale 1,OTHER / OPEN WORLD,OPEN_PUBLIC,179,245044.32,53.63296089385475
TED,HUN,Védelmi Beszerzési Ügynökség Zártkörűen Működő Részvénytársaság,OTHER / OPEN WORLD,UNKNOWN,179,133858267.0,53.07195530726257
TED,CY,Υπουργείο Υγείας,OTHER / OPEN WORLD,UNKNOWN,179,370560.0,52.601675977653635
TED,ESP,OSAKIDETZA - Servicio Vasco de Salud - Hospital Universitario Cruces (Impulsora),OTHER / OPEN WORLD,UNKNOWN,179,152750.58,48.91541899441341
France,France,Département de Vaucluse,OTHER / OPEN WORLD,OPEN_PUBLIC,179,263572.5,47.322458100558656
France,France,Conseil Départemental de la Gironde,OTHER / OPEN WORLD,OPEN_PUBLIC,179,300000.0,45.77553072625698
TED,AUT,Landeskrankenanstalten-Betriebsgesellschaft - KABEG,OTHER / OPEN WORLD,UNKNOWN,179,593412.77,44.726703910614525
Quebec,Canada - Quebec,"Ministère de l'Agriculture, des Pêcheries et de l'Alimentation",OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,178,48186.490000000005,55.44258426966292
TED,LUX,European Investment Bank,OTHER / OPEN WORLD,UNKNOWN,178,5000000.0,55.117303370786516
Germany,Germany,Bau- und Liegenschaftsbetrieb NRW Dortmund,OTHER / OPEN WORLD,OPEN_PUBLIC,178,352867.51,53.940224719101124
TED,ESP,"Empresa Nacional de Residuos Radiactivos, S.A., S.M.E. (ENRESA)",OTHER / OPEN WORLD,UNKNOWN,178,519867.435,53.834719101123596
TED,ESP,Subdirección General de Análisis Presupuestario y Gestión Financiera del Instituto de Mayores y Servicios Sociales,OTHER / OPEN WORLD,UNKNOWN,178,227101.88,51.97943820224719
Germany,Germany,"Bundesamt für Bauwesen und Raumordnung, in Vertretung der Bundesanstalt für Immobilienaufgaben",OTHER / OPEN WORLD,OPEN_PUBLIC,178,729890.175,50.53191011235955
TED,CZ,Fakultní nemocnice Brno,OTHER / OPEN WORLD,UNKNOWN,178,4960000.0,50.16808988764045
TED,POL,Komenda Wojewódzka Policji we Wrocławiu,OTHER / OPEN WORLD,UNKNOWN,178,236744.60499999998,48.2791011235955
France,France,Département du Puy-de-Dôme,OTHER / OPEN WORLD,OPEN_PUBLIC,178,600000.0,47.506966292134834
Belgium,BE,Emmaüs vzw,OTHER / OPEN WORLD,UNKNOWN,178,,41.34786516853933
TED,ESP,"Área de Gobierno de Urbanismo, Medio Ambiente y Movilidad del Ayuntamiento de Madrid",OTHER / OPEN WORLD,UNKNOWN,177,1790134.05,52.16316384180791
Germany,Germany,Universitätsstadt Tübingen - Zentrale Vergabestelle,OTHER / OPEN WORLD,OPEN_PUBLIC,177,158386.68,50.99853107344633
Quebec,Canada - Quebec,Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale 1,OTHER / OPEN WORLD,LIMITED_INVITATION,177,42090.0,50.69141242937853
TED,AUT,WIEN ENERGIE GmbH,OTHER / OPEN WORLD,UNKNOWN,177,1423742.0,47.49672316384181
TED,POL,Wojewódzki Szpital Specjalistyczny Im. Najświętszej Maryi Panny,OTHER / OPEN WORLD,UNKNOWN,177,174457.125,47.44632768361582
TED,LTU,Valstybės sienos apsaugos tarnyba prie Lietuvos Respublikos vidaus reikalų ministerijos,OTHER / OPEN WORLD,UNKNOWN,177,196137.0,46.93435028248587
TenderNed,Netherlands,Gemeente Eemsdelta,OTHER / OPEN WORLD,UNKNOWN,177,105.0,41.24406779661017
Quebec,Canada - Quebec,Ville de Rivière-du-Loup.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,176,47625.825,55.05113636363637
Quebec,Canada - Quebec,Cégep de l'Outaouais...,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,176,40965.619999999995,54.765795454545454
TED,CZE,ČESKÁ TELEVIZE,OTHER / OPEN WORLD,UNKNOWN,176,4554534.0,52.776931818181815
Canada federal,Canada,National Research Council of Canada (NRC),OTHER / OPEN WORLD,OPEN_PUBLIC,176,180180.0,52.29806818181818
Germany,Germany,"Senatsverwaltung für Stadtentwicklung, Bauen und Wohnen, V M 1 - Vergabestelle für den Öffentlichen Hochbau",OTHER / OPEN WORLD,OPEN_PUBLIC,176,376214.67,49.97375
TED,ESP,Consejo de Administración de la Compañía para la Gestión de Residuos Sólidos en Asturias S.A.,OTHER / OPEN WORLD,UNKNOWN,176,210412.95,47.90534090909091
TenderNed,Netherlands,Gemeente Tilburg,OTHER / OPEN WORLD,UNKNOWN,176,765000.0,46.37375
France,France,Métropole du Grand Nancy,OTHER / OPEN WORLD,OPEN_PUBLIC,176,400000.0,46.08022727272727
Belgium,BE,FEDASIL_POELKAPELLE,OTHER / OPEN WORLD,UNKNOWN,176,,41.0
Quebec,Canada - Quebec,Société de l'assurance automobile du Québec .,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,175,69397.44,57.2584
Quebec,Canada - Quebec,Centre de Santé Inuulitsivik.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,175,61641.46,56.19965714285714
Quebec,Canada - Quebec,Centre de services scolaire de Montréal / BDA,OTHER / OPEN WORLD,OPEN_PUBLIC,175,643247.505,53.59554285714286
Germany,Germany,"Landeshauptstadt Dresden, GB Stadtentwicklung, Bau, Verkehr und Liegenschaften, Amt f. Hochbau u. Immobilienverwaltung",OTHER / OPEN WORLD,OPEN_PUBLIC,175,210256.91999999998,52.8528
United Kingdom,United Kingdom,NETWORK RAIL INFRASTRUCTURE LIMITED,OTHER / OPEN WORLD,UNKNOWN,175,15000000.0,52.81897142857143
Germany,Germany,Bau- und Liegenschaftsbetrieb NRW Köln,OTHER / OPEN WORLD,OPEN_PUBLIC,175,380569.62,51.18022857142857
TED,POL,Komenda Wojewódzka Policji w Krakowie,OTHER / OPEN WORLD,UNKNOWN,175,271585.0,50.10514285714286
Germany,Germany,"Berliner Verkehrsbetriebe, Bereich Einkauf/ Materialwirtschaft",OTHER / OPEN WORLD,OPEN_PUBLIC,175,726009.96,49.512685714285716
Canada federal,Canada,Fisheries and Oceans Canada,OTHER / OPEN WORLD,OPEN_PUBLIC,175,211829.26,47.804
TED,LT,VšĮ Vilniaus universiteto ligoninė Santaros klinikos,OTHER / OPEN WORLD,UNKNOWN,175,45397.5,46.892114285714285
France,France,Département de l'Ardèche,OTHER / OPEN WORLD,OPEN_PUBLIC,175,300980.0,46.293371428571426
TED,LTU,GYNYBOS RESURSŲ AGENTŪRA PRIE KAM,OTHER / OPEN WORLD,UNKNOWN,175,102251.5175,46.03554285714286
Belgium,BE,VVM De Lijn - Techniek,OTHER / OPEN WORLD,UNKNOWN,175,,41.00514285714286
TED,ESP,Subdirección General Sanitaria de ASEPEYO. Mutua Colaboradora con la Seguridad Social. num. 151,OTHER / OPEN WORLD,UNKNOWN,174,236262.0,51.877931034482756
Germany,Germany,Stadt Osnabrück - FD Öffentliche Aufträge,OTHER / OPEN WORLD,OPEN_PUBLIC,174,252385.74,51.510919540229885
TED,ESP,"Barcelona d’Infraestructures Municipals, SA",OTHER / OPEN WORLD,UNKNOWN,174,338886.66,51.19252873563219
United Kingdom,United Kingdom,Greater Manchester Combined Authority,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,174,42465.0,50.49310344827586
France,France,Conseil Départemental de la Charente,OTHER / OPEN WORLD,OPEN_PUBLIC,174,206958.64,45.80862068965517
Belgium,BE,Nationaal Instituut voor Radio-elementen,OTHER / OPEN WORLD,UNKNOWN,174,,40.92448275862069
